"PERMNO" "DATE" "TICKER" "PRC" "RET" "RETX" "vwretd" "vwretx" "ewretd" "ewretx" "sprtrn"
"234" 11850 20041206 "XOM" 50.14 -0.002586 -0.002586 -0.001272 -0.001313 -4.7e-05 -8.9e-05 -0.000772
"235" 11850 20041207 "XOM" 49.7 -0.008775 -0.008775 -0.011595 -0.011618 -0.011667 -0.011683 -0.011073
"236" 11850 20041208 "XOM" 50.02 0.006439 0.006439 0.004089 0.00388 0.002904 0.002769 0.004877
"237" 11850 20041209 "XOM" 50.32 0.005998 0.005998 0.004163 0.00413 7.4e-05 3.8e-05 0.005436
"238" 11850 20041210 "XOM" 50.15 -0.003378 -0.003378 -0.000321 -0.000324 0.002806 0.002793 -0.001043
"239" 11850 20041213 "XOM" 50.67 0.010369 0.010369 0.008512 0.008361 0.007077 0.006759 0.00899
"240" 11850 20041214 "XOM" 50.66 -0.000197 -0.000197 0.0043 0.004277 0.005254 0.005215 0.003921
"241" 11850 20041215 "XOM" 50.51 -0.002961 -0.002961 0.003769 0.003682 0.006397 0.006278 0.001945
"242" 11850 20041216 "XOM" 50.1 -0.008117 -0.008117 -0.003263 -0.003313 -0.003331 -0.003384 -0.002082
"243" 11850 20041217 "XOM" 49.8 -0.005988 -0.005988 -0.004301 -0.004347 0.001681 0.001601 -0.007472
"244" 11850 20041220 "XOM" 51.06 0.025301 0.025301 -0.000796 -0.000859 -0.003269 -0.003318 0.00036
"245" 11850 20041221 "XOM" 51.69 0.012338 0.012338 0.008996 0.008946 0.007313 0.007187 0.00904
"246" 11850 20041222 "XOM" 51.29 -0.007738 -0.007738 0.003477 0.003223 0.003716 0.003637 0.003418
"247" 11850 20041223 "XOM" 51.97 0.013258 0.013258 0.001099 0.001048 0.003445 0.003313 0.000463
"248" 11850 20041227 "XOM" 50.88 -0.020974 -0.020974 -0.003971 -0.003997 -0.000817 -0.000851 -0.004305
"249" 11850 20041228 "XOM" 51.05 0.003341 0.003341 0.008061 0.008036 0.010038 0.009948 0.007154
"250" 11850 20041229 "XOM" 51.13 0.001567 0.001567 0.000634 0.000412 0.002216 0.001819 -7.4e-05
"251" 11850 20041230 "XOM" 51.03 -0.001956 -0.001956 0.000697 0.000617 0.004193 0.004077 8.2e-05
"252" 11850 20041231 "XOM" 51.26 0.004507 0.004507 -0.001005 -0.001028 0.00343 0.003393 -0.001343
"253" 12060 20040102 "GE" 31.12 0.004519 0.004519 -0.000786 -0.000861 0.00607 0.006048 -0.003094
"254" 12060 20040105 "GE" 31.58 0.014781 0.014781 0.012265 0.01226 0.012936 0.012927 0.012395
"255" 12060 20040106 "GE" 31.37 -0.00665 -0.00665 0.00195 0.001916 0.004868 0.004855 0.001292
"256" 12060 20040107 "GE" 31.68 0.009882 0.009882 0.002715 0.002519 0.005653 0.005574 0.002367
"257" 12060 20040108 "GE" 32.25 0.017992 0.017992 0.004865 0.004831 0.008348 0.008317 0.004963
"258" 12060 20040109 "GE" 31.8 -0.013954 -0.013954 -0.006232 -0.006242 -0.000313 -0.000341 -0.008888
"259" 12060 20040112 "GE" 32.09 0.00912 0.00912 0.005254 0.005231 0.00883 0.008809 0.004787
"260" 12060 20040113 "GE" 31.61 -0.014958 -0.014958 -0.004593 -0.004657 -0.000546 -0.000738 -0.005332
"261" 12060 20040114 "GE" 32 0.012338 0.012338 0.007246 0.007202 0.006933 0.006825 0.008295
"262" 12060 20040115 "GE" 32 0 0 0.001137 0.001115 0.001466 0.0014 0.001353
"263" 12060 20040116 "GE" 33.35 0.042187 0.042187 0.006975 0.006972 0.008029 0.008025 0.006872
"264" 12060 20040120 "GE" 33.36 3e-04 3e-04 0.002586 0.002568 0.012299 0.012251 -0.00093
"265" 12060 20040121 "GE" 33.85 0.014688 0.014688 0.005597 0.005539 0.002608 0.002564 0.007772
"266" 12060 20040122 "GE" 33.52 -0.009749 -0.009749 -0.002895 -0.002925 -0.003088 -0.003121 -0.003207
"267" 12060 20040123 "GE" 33.21 -0.009248 -0.009248 -0.001379 -0.001389 0.003266 0.003247 -0.002089
"268" 12060 20040126 "GE" 34.14 0.028004 0.028004 0.010495 0.010494 0.007669 0.007654 0.012106
"269" 12060 20040127 "GE" 34.19 0.001465 0.001465 -0.008577 -0.008581 -0.002394 -0.002399 -0.009798
"270" 12060 20040128 "GE" 33.76 -0.012577 -0.012577 -0.014186 -0.014349 -0.013049 -0.013226 -0.01361
"271" 12060 20040129 "GE" 34.03 0.007998 0.007998 0.001366 0.001162 -0.008374 -0.00843 0.004989
"272" 12060 20040130 "GE" 33.63 -0.011754 -0.011754 -0.000616 -0.000623 0.00353 0.003517 -0.002628
"273" 12060 20040202 "GE" 33.63 0 0 0.002934 0.002917 0.000397 0.000365 0.003651
"274" 12060 20040203 "GE" 33.21 -0.012489 -0.012489 0.000129 0.000121 3.5e-05 1e-05 0.000678
"275" 12060 20040204 "GE" 33.18 -0.000903 -0.000903 -0.009921 -0.010064 -0.014544 -0.014624 -0.008371
"276" 12060 20040205 "GE" 33.52 0.010247 0.010247 0.00228 0.002248 0.001911 0.001839 0.001838
"277" 12060 20040206 "GE" 33.18 -0.010143 -0.010143 0.014348 0.0143 0.016339 0.016299 0.012555
"278" 12060 20040209 "GE" 32.89 -0.00874 -0.00874 -4e-04 -0.000547 0.004509 0.004477 -0.002581
"279" 12060 20040210 "GE" 32.5 -0.011858 -0.011858 0.005811 0.005798 0.00723 0.007169 0.005027
"280" 12060 20040211 "GE" 33.08 0.017846 0.017846 0.010257 0.009918 0.007439 0.00713 0.010667
"281" 12060 20040212 "GE" 32.86 -0.006651 -0.006651 -0.004532 -0.004623 -0.002436 -0.00255 -0.00488
"282" 12060 20040213 "GE" 32.72 -0.00426 -0.00426 -0.005319 -0.005384 -0.005332 -0.005352 -0.005468
"283" 12060 20040217 "GE" 33.05 0.010086 0.010086 0.009802 0.009793 0.009204 0.009187 0.009757
"284" 12060 20040218 "GE" 32.75 -0.009077 -0.009077 -0.004462 -0.004571 -0.003134 -0.003194 -0.004468
"285" 12060 20040219 "GE" 32.6 -0.00458 -0.00458 -0.005333 -0.005367 -0.006904 -0.00694 -0.004133
"286" 12060 20040220 "GE" 32.7 0.003068 0.003068 -0.003535 -0.003559 -0.005238 -0.005272 -0.002572
"287" 12060 20040223 "GE" 33.42 0.022018 0.022018 -0.00503 -0.005059 -0.0108 -0.010816 -0.002727
"288" 12060 20040224 "GE" 33.28 -0.004189 -0.004189 -0.00097 -0.000974 -0.002408 -0.002415 -0.001665
"289" 12060 20040225 "GE" 32.97 -0.009315 -0.009315 0.005122 0.005001 0.00674 0.006608 0.004021
"290" 12060 20040226 "GE" 32.67 -0.003033 -0.009099 0.002926 0.002699 0.006325 0.006239 0.001084
"291" 12060 20040227 "GE" 32.52 -0.004591 -0.004591 0.001566 0.001557 0.005456 0.005453 2.6e-05
"292" 12060 20040301 "GE" 32.79 0.008303 0.008303 0.010248 0.010209 0.012118 0.012041 0.009625
"293" 12060 20040302 "GE" 32.49 -0.009149 -0.009149 -0.005627 -0.00564 -0.002248 -0.00226 -0.005934
"294" 12060 20040303 "GE" 32.85 0.01108 0.01108 0.001201 0.000992 0.002227 0.002129 0.001688
"295" 12060 20040304 "GE" 32.9 0.001522 0.001522 0.004562 0.004533 0.007842 0.007797 0.003336
"296" 12060 20040305 "GE" 32.77 -0.003951 -0.003951 0.002974 0.002961 0.003454 0.003434 0.001723
"297" 12060 20040308 "GE" 31.83 -0.028685 -0.028685 -0.008042 -0.008105 -0.00601 -0.006058 -0.00835
"298" 12060 20040309 "GE" 31.56 -0.008483 -0.008483 -0.006624 -0.006658 -0.007299 -0.007324 -0.005779
"299" 12060 20040310 "GE" 31.1 -0.014575 -0.014575 -0.015174 -0.015282 -0.014762 -0.014877 -0.014633
"300" 12060 20040311 "GE" 30.42 -0.021865 -0.021865 -0.013986 -0.014278 -0.011873 -0.0122 -0.015224
"301" 12060 20040312 "GE" 30.6 0.005917 0.005917 0.012785 0.012771 0.014299 0.014182 0.01246
"302" 12060 20040315 "GE" 30.3 -0.009804 -0.009804 -0.015542 -0.015574 -0.016513 -0.016559 -0.01435
"303" 12060 20040316 "GE" 30.5 0.006601 0.006601 0.004597 0.004571 -0.00122 -0.001249 0.005623
"304" 12060 20040317 "GE" 30.76 0.008525 0.008525 0.012464 0.012397 0.013407 0.013328 0.011749
"305" 12060 20040318 "GE" 30.72 -0.0013 -0.0013 -0.0015 -0.001519 -0.001807 -0.001837 -0.001273
"306" 12060 20040319 "GE" 30.14 -0.01888 -0.01888 -0.009451 -0.009469 -0.00302 -0.003054 -0.011173
"307" 12060 20040322 "GE" 29.41 -0.02422 -0.02422 -0.014016 -0.014033 -0.01614 -0.016176 -0.012958
"308" 12060 20040323 "GE" 29.2 -0.00714 -0.00714 -0.000694 -0.000698 0.001573 0.001557 -0.001324
"309" 12060 20040324 "GE" 29.18 -0.000685 -0.000685 -0.003346 -0.003356 -0.003036 -0.003078 -0.002395
"310" 12060 20040325 "GE" 29.7 0.01782 0.01782 0.016656 0.016643 0.013398 0.013375 0.016365
"311" 12060 20040326 "GE" 30.1 0.013468 0.013468 0.000327 0.000321 0.003268 0.003221 -0.001019
"312" 12060 20040329 "GE" 30.48 0.012625 0.012625 0.013132 0.012923 0.011186 0.010927 0.013005
"313" 12060 20040330 "GE" 30.69 0.00689 0.00689 0.005166 0.005134 0.006653 0.006605 0.004036
"314" 12060 20040331 "GE" 30.52 -0.005539 -0.005539 0.000196 0.000127 0.004052 0.004012 -0.000701
"315" 12060 20040401 "GE" 30.62 0.003277 0.003277 0.006666 0.006638 0.006876 0.00683 0.005292
"316" 12060 20040402 "GE" 31.06 0.01437 0.01437 0.008592 0.008538 0.009104 0.009091 0.008515
"317" 12060 20040405 "GE" 31.58 0.016742 0.016742 0.006556 0.006552 0.005305 0.005289 0.007672
"318" 12060 20040406 "GE" 31.52 -0.0019 -0.0019 -0.00345 -0.00368 -0.006199 -0.006254 -0.002095
"319" 12060 20040407 "GE" 31.4 -0.003807 -0.003807 -0.004299 -0.004344 0.001555 0.001516 -0.006645
"320" 12060 20040408 "GE" 31.41 0.000318 0.000318 -0.001938 -0.00206 -0.000685 -0.000717 -0.001061
"321" 12060 20040412 "GE" 31.62 0.006686 0.006686 0.003962 0.003946 0.004262 0.004247 0.005161
"322" 12060 20040413 "GE" 31 -0.019608 -0.019608 -0.014924 -0.014997 -0.014536 -0.01477 -0.013762
"323" 12060 20040414 "GE" 30.48 -0.016774 -0.016774 -0.003324 -0.003373 -0.007152 -0.0073 -0.001124
"324" 12060 20040415 "GE" 30.76 0.009186 0.009186 -8.2e-05 -8.5e-05 -0.001682 -0.001705 0.000594
"325" 12060 20040416 "GE" 31.23 0.01528 0.01528 0.004869 0.004717 0.0044 0.004366 0.005111
"326" 12060 20040419 "GE" 31.1 -0.004163 -0.004163 0.002223 0.00222 0.004071 0.004063 0.001066
"327" 12060 20040420 "GE" 30.47 -0.020257 -0.020257 -0.015426 -0.015446 -0.01245 -0.012467 -0.015557
"328" 12060 20040421 "GE" 30.7 0.007548 0.007548 0.005474 0.005416 0.002376 0.002316 0.005312
"329" 12060 20040422 "GE" 30.85 0.004886 0.004886 0.014496 0.014457 0.010784 0.010759 0.014091
"330" 12060 20040423 "GE" 30.69 -0.005186 -0.005186 -0.000306 -0.000315 -0.000902 -0.00092 0.000588
"331" 12060 20040426 "GE" 30.75 0.001955 0.001955 -0.003132 -0.003136 -0.002583 -0.002617 -0.004445
"332" 12060 20040427 "GE" 30.55 -0.006504 -0.006504 0.001196 0.001194 -9.8e-05 -0.000137 0.002272
"333" 12060 20040428 "GE" 30.02 -0.017349 -0.017349 -0.015813 -0.015989 -0.017847 -0.018066 -0.013795
"334" 12060 20040429 "GE" 30.05 0.000999 0.000999 -0.008793 -0.009033 -0.014693 -0.014788 -0.007591
"335" 12060 20040430 "GE" 29.95 -0.003328 -0.003328 -0.006457 -0.006469 -0.01076 -0.010833 -0.005916
"336" 12060 20040503 "GE" 30.3 0.011686 0.011686 0.008485 0.00845 0.001712 0.001604 0.009203
"337" 12060 20040504 "GE" 30.44 0.004621 0.004621 0.003537 0.003521 0.006555 0.006521 0.001843
"338" 12060 20040505 "GE" 30.49 0.001643 0.001643 0.002455 0.002315 0.003218 0.003093 0.001769
"339" 12060 20040506 "GE" 30.47 -0.000656 -0.000656 -0.008366 -0.008468 -0.011141 -0.011273 -0.006723
"340" 12060 20040507 "GE" 30 -0.015425 -0.015425 -0.015959 -0.015961 -0.016934 -0.016964 -0.013725
"341" 12060 20040510 "GE" 30.03 0.001 0.001 -0.013775 -0.013812 -0.021226 -0.021273 -0.01054
"342" 12060 20040511 "GE" 30.25 0.007326 0.007326 0.00989 0.009734 0.012822 0.012796 0.007662
"343" 12060 20040512 "GE" 30.4 0.004959 0.004959 0.00116 0.000852 -0.001461 -0.00185 0.001671
"344" 12060 20040513 "GE" 30.35 -0.001645 -0.001645 -0.000876 -0.000952 -0.001152 -0.001251 -0.000766
"345" 12060 20040514 "GE" 30.16 -0.00626 -0.00626 -0.001335 -0.00147 -0.003696 -0.003746 -0.000675
"346" 12060 20040517 "GE" 29.97 -0.0063 -0.0063 -0.010752 -0.010821 -0.013039 -0.013061 -0.010587
"347" 12060 20040518 "GE" 30.43 0.015349 0.015349 0.007791 0.00762 0.007593 0.007501 0.006817
"348" 12060 20040519 "GE" 30.25 -0.005915 -0.005915 -0.001133 -0.001259 0.002872 0.002814 -0.002574
"349" 12060 20040520 "GE" 30.23 -0.000661 -0.000661 0.000392 0.000356 -0.001566 -0.001672 0.000468
"350" 12060 20040521 "GE" 30.65 0.013893 0.013893 0.004468 0.004455 0.006044 0.006007 0.004012
"351" 12060 20040524 "GE" 30.78 0.004241 0.004241 0.003709 0.003688 0.006881 0.006853 0.001692
"352" 12060 20040525 "GE" 31.21 0.01397 0.01397 0.016326 0.016321 0.014261 0.014236 0.016104
"353" 12060 20040526 "GE" 31.29 0.002563 0.002563 0.002683 0.002552 0.005591 0.005435 0.001698
"354" 12060 20040527 "GE" 31.26 -0.000959 -0.000959 0.005661 0.00555 0.00497 0.004862 0.005686
"355" 12060 20040528 "GE" 31.12 -0.004479 -0.004479 0.000315 0.000301 0.003178 0.003172 -0.000535
"356" 12060 20040601 "GE" 31.04 -0.002571 -0.002571 0.001376 0.001354 0.00229 0.002224 0.000464
"357" 12060 20040602 "GE" 31.1 0.001933 0.001933 0.002946 0.002696 0.002682 0.00259 0.00338
"358" 12060 20040603 "GE" 31 -0.003215 -0.003215 -0.008543 -0.008654 -0.009511 -0.009576 -0.007422
"359" 12060 20040604 "GE" 31.23 0.007419 0.007419 0.006059 0.006037 0.006289 0.006257 0.005248
"360" 12060 20040607 "GE" 31.68 0.014409 0.014409 0.015579 0.015547 0.012268 0.012243 0.015964
"361" 12060 20040608 "GE" 31.47 -0.006629 -0.006629 0.000591 0.000521 -0.000904 -0.000959 0.001543
"362" 12060 20040609 "GE" 31.18 -0.009215 -0.009215 -0.010734 -0.01081 -0.010233 -0.010313 -0.009499
"363" 12060 20040610 "GE" 31.49 0.009942 0.009942 0.003555 0.003517 0.000846 0.000778 0.004543
"364" 12060 20040614 "GE" 31.57 0.00254 0.00254 -0.011038 -0.011311 -0.013466 -0.013832 -0.009837
"365" 12060 20040615 "GE" 31.81 0.007602 0.007602 0.007984 0.007956 0.009432 0.009384 0.005972
"366" 12060 20040616 "GE" 32.11 0.009431 0.009431 0.001385 0.001361 0.001809 0.001749 0.001369
"367" 12060 20040617 "GE" 32.36 0.007786 0.007786 -0.000465 -0.000504 -0.000447 -0.000494 -0.001332
"368" 12060 20040618 "GE" 32.58 0.006799 0.006799 0.00218 0.00216 -0.000298 -0.000338 0.002624
"369" 12060 20040621 "GE" 32.6 0.000614 0.000614 -0.003701 -0.003711 -0.001542 -0.001639 -0.004159
"370" 12060 20040622 "GE" 32.85 0.007669 0.007669 0.003833 0.003811 0.003032 0.00298 0.003636
"371" 12060 20040623 "GE" 33.42 0.017352 0.017352 0.008847 0.008827 0.008443 0.008393 0.008507
"372" 12060 20040624 "GE" 33.27 0.001496 -0.004488 -0.001963 -0.002127 0.001372 0.001346 -0.002981
"373" 12060 20040625 "GE" 32.18 -0.032762 -0.032762 -0.001975 -0.001983 0.00442 0.004396 -0.005453
"374" 12060 20040628 "GE" 32.31 0.00404 0.00404 -0.002295 -0.002498 -0.002598 -0.0029 -0.000952
"375" 12060 20040629 "GE" 32.33 0.000619 0.000619 0.002705 0.002675 0.003791 0.003755 0.002515
"376" 12060 20040630 "GE" 32.4 0.002165 0.002165 0.005476 0.005394 0.006791 0.006722 0.004084
"377" 12060 20040701 "GE" 32.01 -0.012037 -0.012037 -0.009919 -0.010011 -0.007864 -0.007979 -0.010431
"378" 12060 20040702 "GE" 31.67 -0.010622 -0.010622 -0.001822 -0.001847 0.001429 0.001417 -0.003153
"379" 12060 20040706 "GE" 31.83 0.005052 0.005052 -0.008961 -0.008965 -0.010532 -0.010551 -0.008148
"380" 12060 20040707 "GE" 32.02 0.005969 0.005969 0.001941 0.001746 0.000561 0.000478 0.001899
"381" 12060 20040708 "GE" 31.7 -0.009994 -0.009994 -0.009204 -0.009253 -0.012083 -0.012118 -0.008244
"382" 12060 20040709 "GE" 32.17 0.014826 0.014826 0.003278 0.003242 0.002667 0.00265 0.003336
"383" 12060 20040712 "GE" 32.6 0.013367 0.013367 5.6e-05 3.4e-05 -0.002864 -0.002885 0.001384
"384" 12060 20040713 "GE" 32.84 0.007362 0.007362 0.000521 0.000441 -0.000969 -0.001238 0.000709
"385" 12060 20040714 "GE" 33.13 0.008831 0.008831 -0.002641 -0.00268 -0.003875 -0.003962 -0.003291
"386" 12060 20040715 "GE" 33.37 0.007244 0.007244 -0.003301 -0.003304 0.000464 0.000446 -0.004301
"387" 12060 20040716 "GE" 33.09 -0.008391 -0.008391 -0.004657 -0.004674 -0.006543 -0.006562 -0.004789
"388" 12060 20040719 "GE" 33.23 0.004231 0.004231 -0.000598 -0.000599 -0.004277 -0.004281 -0.000445
"389" 12060 20040720 "GE" 33.21 -0.000602 -0.000602 0.007468 0.007458 0.008188 0.008141 0.007058
"390" 12060 20040721 "GE" 32.6 -0.018368 -0.018368 -0.014464 -0.014536 -0.015712 -0.015758 -0.01334
"391" 12060 20040722 "GE" 32.88 0.008589 0.008589 0.000818 0.000784 -0.004281 -0.004312 0.002706
"392" 12060 20040723 "GE" 32.52 -0.010949 -0.010949 -0.010186 -0.010197 -0.010544 -0.010567 -0.009701
"393" 12060 20040726 "GE" 32.31 -0.006458 -0.006458 -0.004682 -0.004687 -0.009917 -0.009929 -0.00197
"394" 12060 20040727 "GE" 32.8 0.015166 0.015166 0.010385 0.010384 0.010437 0.010427 0.009935
"395" 12060 20040728 "GE" 33.29 0.014939 0.014939 -0.000162 -0.000354 -0.001939 -0.002161 0.000539
"396" 12060 20040729 "GE" 33.21 -0.002403 -0.002403 0.00665 0.006418 0.010063 0.009986 0.004574
"397" 12060 20040730 "GE" 33.25 0.001204 0.001204 0.001471 0.00146 0.006061 0.006006 0.001172
"398" 12060 20040802 "GE" 33.26 0.000301 0.000301 0.003532 0.003514 -0.001308 -0.001351 0.004448
"399" 12060 20040803 "GE" 32.87 -0.011726 -0.011726 -0.006662 -0.006674 -0.006846 -0.006866 -0.006262
"400" 12060 20040804 "GE" 32.88 0.000304 0.000304 -0.002272 -0.002431 -0.003547 -0.003644 -0.000964
"401" 12060 20040805 "GE" 32.22 -0.020073 -0.020073 -0.015919 -0.015959 -0.012299 -0.012375 -0.01632
"402" 12060 20040806 "GE" 31.52 -0.021726 -0.021726 -0.014944 -0.014995 -0.015345 -0.01544 -0.015481
"403" 12060 20040809 "GE" 31.85 0.01047 0.01047 0.000131 1e-04 -0.004102 -0.004142 0.001175
"404" 12060 20040810 "GE" 32.09 0.007535 0.007535 0.013192 0.013175 0.011239 0.011219 0.012974
"405" 12060 20040811 "GE" 32.2 0.003428 0.003428 -0.003383 -0.003823 -0.00646 -0.006719 -0.003012
"406" 12060 20040812 "GE" 31.61 -0.018323 -0.018323 -0.01163 -0.011701 -0.011899 -0.012071 -0.011675
"407" 12060 20040813 "GE" 31.89 0.008858 0.008858 0.001961 0.001864 0.000769 0.000727 0.001477
"408" 12060 20040816 "GE" 32.3 0.012857 0.012857 0.013976 0.013908 0.01096 0.010911 0.013655
"409" 12060 20040817 "GE" 32.14 -0.004954 -0.004954 0.002927 0.002855 0.004402 0.004384 0.002196
"410" 12060 20040818 "GE" 32.78 0.019913 0.019913 0.012865 0.012708 0.013786 0.013701 0.012443
"411" 12060 20040819 "GE" 32.71 -0.002135 -0.002135 -0.003137 -0.003157 -0.001599 -0.001617 -0.003598
"412" 12060 20040820 "GE" 32.65 -0.001834 -0.001834 0.00817 0.008164 0.011319 0.011284 0.006525
"413" 12060 20040823 "GE" 32.51 -0.004288 -0.004288 -0.003438 -0.003517 -0.00282 -0.002865 -0.002431
"414" 12060 20040824 "GE" 32.63 0.003691 0.003691 0.000578 0.000565 0.000581 0.000566 0.000465
"415" 12060 20040825 "GE" 32.79 0.004903 0.004903 0.007997 0.007935 0.007774 0.007662 0.008
"416" 12060 20040826 "GE" 32.79 0 0 -0.000349 -0.000371 -0.001208 -0.001233 0.000118
"417" 12060 20040827 "GE" 32.77 -0.00061 -0.00061 0.002979 0.002874 0.00545 0.005369 0.002425
"418" 12060 20040830 "GE" 32.57 -0.006103 -0.006103 -0.008134 -0.00824 -0.005767 -0.005862 -0.007781
"419" 12060 20040831 "GE" 32.79 0.006755 0.006755 0.00509 0.005065 0.005749 0.005738 0.004631
"420" 12060 20040901 "GE" 32.88 0.002745 0.002745 0.003412 0.003163 0.004552 0.004451 0.001512
"421" 12060 20040902 "GE" 33.12 0.007299 0.007299 0.010564 0.010552 0.008554 0.008528 0.011212
"422" 12060 20040903 "GE" 32.84 -0.008454 -0.008454 -0.004239 -0.004252 -0.003307 -0.003333 -0.004185
"423" 12060 20040907 "GE" 33.34 0.015225 0.015225 0.007453 0.007416 0.006994 0.006936 0.006887
"424" 12060 20040908 "GE" 33.66 0.009598 0.009598 -0.004531 -0.004698 -0.003544 -0.003696 -0.004486
"425" 12060 20040909 "GE" 33.86 0.005942 0.005942 0.003147 0.003135 0.007356 0.007331 0.00189
"426" 12060 20040910 "GE" 33.88 0.000591 0.000591 0.004988 0.004966 0.00619 0.006127 0.004954
"427" 12060 20040913 "GE" 33.75 -0.003837 -0.003837 0.003105 0.002837 0.005144 0.004858 0.001691
"428" 12060 20040914 "GE" 33.82 0.002074 0.002074 0.001934 0.001904 0.000419 0.000371 0.002229
"429" 12060 20040915 "GE" 33.53 -0.008575 -0.008575 -0.006371 -0.006405 -0.003611 -0.003685 -0.007055
"430" 12060 20040916 "GE" 33.53 0 0 0.004133 0.004104 0.006373 0.00629 0.002794
"431" 12060 20040917 "GE" 34.22 0.020579 0.020579 0.00335 0.003323 0.001158 0.00112 0.004495
"432" 12060 20040920 "GE" 34.21 -0.000292 -0.000292 -0.004635 -0.004639 -0.001886 -0.001897 -0.005627
"433" 12060 20040921 "GE" 34.46 0.007308 0.007308 0.007496 0.007484 0.007463 0.00744 0.006327
"434" 12060 20040922 "GE" 33.93 -0.01538 -0.01538 -0.012931 -0.012958 -0.009898 -0.009977 -0.013938
"435" 12060 20040923 "GE" 33.42 -0.009137 -0.015031 -0.00345 -0.003605 -0.000186 -0.000218 -0.00467
"436" 12060 20040924 "GE" 33.41 -0.000299 -0.000299 0.001519 0.001499 0.000874 0.000849 0.001579
"437" 12060 20040927 "GE" 33.12 -0.00868 -0.00868 -0.006774 -0.006786 -0.00809 -0.008126 -0.005936
"438" 12060 20040928 "GE" 33.31 0.005737 0.005737 0.00659 0.00638 0.006534 0.00623 0.005926
"439" 12060 20040929 "GE" 33.45 0.004203 0.004203 0.004723 0.004634 0.005863 0.005808 0.00427
"440" 12060 20040930 "GE" 33.58 0.003886 0.003886 0.001208 0.001197 0.005099 0.005085 -0.000197
"441" 12060 20041001 "GE" 33.97 0.011614 0.011614 0.014764 0.01473 0.013043 0.013001 0.015181
"442" 12060 20041004 "GE" 34.12 0.004416 0.004416 0.00369 0.003605 0.005084 0.005073 0.003243
"443" 12060 20041005 "GE" 34.05 -0.002052 -0.002052 -0.000531 -0.00054 -8.2e-05 -9.5e-05 -0.000608
"444" 12060 20041006 "GE" 34.38 0.009692 0.009692 0.006931 0.006676 0.005975 0.005845 0.006673
"445" 12060 20041007 "GE" 33.95 -0.012507 -0.012507 -0.01023 -0.010279 -0.007995 -0.008018 -0.009982
"446" 12060 20041008 "GE" 33.74 -0.006186 -0.006186 -0.006685 -0.006698 -0.005674 -0.005701 -0.007527
"447" 12060 20041011 "GE" 34 0.007706 0.007706 0.001708 0.001708 0.002378 0.002378 0.002005
"448" 12060 20041012 "GE" 34.02 0.000588 0.000588 -0.00238 -0.002384 -0.002549 -0.00257 -0.002268
"449" 12060 20041013 "GE" 33.71 -0.009112 -0.009112 -0.007343 -0.00748 -0.006426 -0.006759 -0.007301
"450" 12060 20041014 "GE" 33.46 -0.007416 -0.007416 -0.008121 -0.008128 -0.006097 -0.006172 -0.009303
"451" 12060 20041015 "GE" 33.55 0.00269 0.00269 0.004777 0.004767 0.004152 0.004139 0.00445
"452" 12060 20041018 "GE" 33.89 0.010134 0.010134 0.004416 0.004413 0.001699 0.001676 0.005252
"453" 12060 20041019 "GE" 33.43 -0.013573 -0.013573 -0.00866 -0.008663 -0.004584 -0.004595 -0.009686
"454" 12060 20041020 "GE" 33.22 -0.006282 -0.006282 0.001842 0.001778 0.00284 0.002793 0.00039
"455" 12060 20041021 "GE" 33.37 0.004515 0.004515 0.004423 0.004378 0.007061 0.006956 0.002564
"456" 12060 20041022 "GE" 32.95 -0.012586 -0.012586 -0.009262 -0.009282 -0.006433 -0.006445 -0.009715
"457" 12060 20041025 "GE" 32.9 -0.001517 -0.001517 -0.00011 -0.00011 0.002031 0.00203 -0.000849
"458" 12060 20041026 "GE" 33.63 0.022188 0.022188 0.013015 0.013014 0.006836 0.006816 0.01487
"459" 12060 20041027 "GE" 33.95 0.009515 0.009515 0.012514 0.012318 0.009866 0.00968 0.012879
"460" 12060 20041028 "GE" 34.03 0.002356 0.002356 0.001122 0.000868 7.1e-05 -2.4e-05 0.001813
"461" 12060 20041029 "GE" 34.12 0.002645 0.002645 0.002336 0.002294 0.001993 0.001957 0.002448
"462" 12060 20041101 "GE" 34.05 -0.002052 -0.002052 0.000813 0.000807 0.001722 0.001694 0.000274
"463" 12060 20041102 "GE" 34.05 0 0 1.8e-05 1.3e-05 0.000245 0.000234 2.7e-05
